group_course_quarter,group_course_name,group_course_title,group_course_professor,group_course_days,group_course_time,group_course_location,created_on,is_active,group_course_subject_area
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"NANDI A, BERNT C M",M,5:30pm - 9:20pm,PSB-N2638,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"LIU H, BERNT C M",M,5:30pm - 9:20pm,PSB-N2654,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"KAJAL F, BERNT C M",M,5:30pm - 9:20pm,PSB-N2664,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"ZHOU J, BERNT C M",M,5:30pm - 9:20pm,PSB-N2666,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"PHAM A V, BERNT C M",T,8:00 am - 11:50am,PSB-N2638,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"RODRIGUEZ G, BERNT C M",T,8:00 am - 11:50am,PSB-N2654,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"VASANT R R, BERNT C M",T,8:00 am - 11:50am,PSB-N2664,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"WARD E J, BERNT C M",T,8:00 am - 11:50am,PSB-N2666,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"KYRANOS A, BERNT C M",T,1:00pm - 4:50pm,PSB-N2654,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"HENEIN C, BERNT C M",T,1:00pm - 4:50pm,PSB-N2664,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"SAUNDERS J M, BERNT C M",T,1:00pm - 4:50pm,PSB-N2666,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"REYNAFARJE JO, BERNT C M",T,5:30pm - 9:20pm,PSB-N2638,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"ZHANG ZHENG, BERNT C M",T,5:30pm - 9:20pm,PSB-N2654,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"LAMMERT R M, HOPPER J T, BERNT C M",T,5:30pm - 9:20pm,PSB-N2664,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"JONES B J, ROHRER J M, BERNT C M",T,5:30pm - 9:20pm,PSB-N2666,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"XI W, BERNT C M",W,1:00pm - 4:50pm,PSB-N2638,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"TIETJE-MCKINN, BERNT C M",W,1:00pm - 4:50pm,PSB-N2654,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"LAMMERT R M, HOPPER J T, BERNT C M",W,1:00pm - 4:50pm,PSB-N2664,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"JONES B J, ROHRER J M, BERNT C M",W,1:00pm - 4:50pm,PSB-N2666,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"NANDI A, BERNT C M",W,5:30pm - 9:20pm,PSB-N2638,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"LIU H, BERNT C M",W,5:30pm - 9:20pm,PSB-N2654,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"KAJAL F, BERNT C M",W,5:30pm - 9:20pm,PSB-N2664,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"ZHOU J, BERNT C M",W,5:30pm - 9:20pm,PSB-N2666,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"PHAM A V, BERNT C M",R,8:00 am - 11:50am,PSB-N2638,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"BASHIR M, BERNT C M",R,8:00 am - 11:50am,PSB-N2653,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"RODRIGUEZ G, BERNT C M",R,8:00 am - 11:50am,PSB-N2654,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"VASANT R R, BERNT C M",R,1:00pm - 4:50pm,PSB-N2638,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"WARD E J, BERNT C M",R,1:00pm - 4:50pm,PSB-N2654,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"HENEIN C, BERNT C M",R,1:00pm - 4:50pm,PSB-N2664,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"SAUNDERS J M, BERNT C M",R,1:00pm - 4:50pm,PSB-N2666,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"REYNAFARJE JO, BERNT C M",R,5:30pm - 9:20pm,PSB-N2638,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"ZHANG ZHENG, BERNT C M",R,5:30pm - 9:20pm,PSB-N2654,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"LAMMERT R M, HOPPER J T, BERNT C M",R,5:30pm - 9:20pm,PSB-N2664,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 1CL,GEN CHEMISTRY LAB,"JONES B J, ROHRER J M, BERNT C M",R,5:30pm - 9:20pm,PSB-N2666,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 3C,GEN CHEM MAJORS,ABU-OMAR M,M W F,9:00 am - 9:50 am,CHEM 1179,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6AL,ORGANIC CHEM LAB,GAINER M J,M W,1:00pm - 1:50pm,CHEM 1179,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6BH,ORG CHEM LAB (RSCH),YANG Y,,,,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6BL,ORGANIC CHEM LAB,"LU L, GAINER M J",M W,8:00 am - 11:50am,PSB-N1652,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6BL,ORGANIC CHEM LAB,"YANG J, GAINER M J",M W,8:00 am - 11:50am,PSB-N1662,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6BL,ORGANIC CHEM LAB,"LIANG YU, GAINER M J",M W,1:00pm - 4:50pm,PSB-N1652,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6BL,ORGANIC CHEM LAB,"DISMUKE RODRI, GAINER M J",M W,1:00pm - 4:50pm,PSB-N1662,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6BL,ORGANIC CHEM LAB,"TILL R C, GAINER M J",M W,1:00pm - 4:50pm,PSB-N1670,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6BL,ORGANIC CHEM LAB,"FREIBERG K M, GAINER M J",M W,5:30pm - 9:20pm,PSB-N1652,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6BL,ORGANIC CHEM LAB,"LY D P, GAINER M J",M W,5:30pm - 9:20pm,PSB-N1662,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6BL,ORGANIC CHEM LAB,"WONG M J, GAINER M J",M W,5:30pm - 9:20pm,PSB-N1670,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6BL,ORGANIC CHEM LAB,"GUILLEN CAMPO, GAINER M J",T R,5:30pm - 9:20pm,PSB-N1662,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6BL,ORGANIC CHEM LAB,"FISHLER B E, GAINER M J",T R,5:30pm - 9:20pm,PSB-N1670,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6CH,ORG CHEM LAB (RSCH),YANG Y,,,,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6CL,ORGANIC CHEM LAB,GAINER M J,M W,1:00pm - 4:50pm,PSB-N1649,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 6CL,ORGANIC CHEM LAB,"KOHNKE P Q, GAINER M J",M W,5:30pm - 9:20pm,PSB-N1649,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM CS 11C,CCS GEN CHEM,LAVERMAN L E,T R,2:00pm - 3:15pm,HSSB 2251,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 99,INTRO TO RESEARCH,T B A,,,T B A,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 109A,ORGANIC CHEMISTRY,ANYIKA M,M W F,1:00pm - 1:50pm,BUCHN1940,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 109B,ORGANIC CHEMISTRY,LEWIS R B,M W F,3:00pm - 3:50pm,CHEM 1179,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 109C,ORGANIC CHEMISTRY,ANYIKA M,M W F,10:00am - 10:50am,ILP 1302,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 109C,ORGANIC CHEMISTRY,LEWIS R B,M W F,4:00pm - 4:50pm,CHEM 1179,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 112C,BIOPHYSIC CHEMISTRY,BROWN F L,T R,9:30 am - 10:45am,NH 1109,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 112L,BIOPHYS CHEM LAB,"MICHELLYS N G, WALKER F M",T R,1:00pm - 4:50pm,PSB-N2619,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 112L,BIOPHYS CHEM LAB,"KAO Y, WALKER F M",T R,5:30pm - 9:20pm,PSB-N2619,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 112L,BIOPHYS CHEM LAB,"MARSH A K, WALKER F M",M W,5:30pm - 9:20pm,PSB-N2619,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 113C,PHYSICAL CHEMISTRY,VLCEK V,M W,9:30 am - 10:45am,PHELP1160,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 113C,PHYSICAL CHEMISTRY,BOWERS M T,M W,11:00am - 12:15pm,PHELP1160,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 115C,FUNDS QUANTUM CHEM,METIU H I,T R,9:30 am - 10:45am,ELLSN2816,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 116BL,ADV PHYS CHEM LAB,LAVERMAN L E,F,12:00pm - 12:50pm,CHEM 1171,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 124,ORG SPECT ANALYS,"PETTUS T R, HERNANDEZ I D",T R,2:00pm - 3:15pm,PHELP2524,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 126,COMP CHEM & MOL MOD,KAHN K,M W,11:00am - 12:15pm,GIRV 2124,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 127,STRUC REAC ORG CHEM,"LITTLE R D, WU XUAN",T R,9:30 am - 10:45am,PHELP1160,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 130C,ORGANIC CHEM MAJORS,ZAKARIAN A S,M W F,9:00 am - 9:50 am,BIOEN1001,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 142C,BIOCHEMISTRY,"JAEGER L A, ZHAO L",M W,2:00pm - 3:15pm,ARTS 1356,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 151,PROTEIN PROCESSING,WAITE J H,T R,11:00am - 12:15pm,PHELP2532,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 153,ADV ANALYTICL TECHN,NGUYEN T T,M W,2:00pm - 3:15pm,ILP 4103,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 161,ENZYME MECHANISMS,GREENE B L,M W,12:30pm - 1:45pm,ILP 4205,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 176,PHOTOCHEM/PHOTOPHYS,FORD P C,M W,9:30 am - 10:45am,GIRV 2116,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 181,PROTEIN CRYSTAL,HAI Y,T R,12:30pm - 1:45pm,GIRV 2115,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 183,TEACHING ASSISTANCE,SVADLENAK N D,,,T B A,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 192,HONORS RESEARCH,T B A,,,T B A,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 196,SPECIAL TOPICS,"SEPUNARU L, OROZCO M A",T R,2:00pm - 3:15pm,PHELP1508,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CHEM 198,IND STUD CHEM ED,REICH N O,,,T B A,2024-04-02 00:00:00,1,Chemistry and Biochemistry - CHEM
SPRING 2024,CH ST 1C,INTRO CHICANO/A STD,CASILLAS D I,M W,12:30pm - 1:45pm,IV THEA1,2024-04-02 00:00:00,1,Chicano Studies - CH ST
SPRING 2024,CH ST 99,IND STUDIES,T B A,,,T B A,2024-04-02 00:00:00,1,Chicano Studies - CH ST
SPRING 2024,CH ST 101C,TEACH FOR SOC JUST,SEVILLA P C,T R,11:00am - 12:15pm,PHELP1448,2024-04-02 00:00:00,1,Chicano Studies - CH ST
SPRING 2024,CH ST 110,RESEARCH METHODS,GARCIA S,T R,12:30pm - 1:45pm,PHELP2514,2024-04-02 00:00:00,1,Chicano Studies - CH ST
SPRING 2024,CH ST 125A,MEXICANA/O(X) ART H,RODRIGUEZ C H,M W,11:00am - 12:15pm,HSSB 1173,2024-04-02 00:00:00,1,Chicano Studies - CH ST
SPRING 2024,CH ST 143,CHICANO FILM STDIES,GUTIERREZ-MAG,R,5:00pm - 7:50pm,PHELP1445,2024-04-02 00:00:00,1,Chicano Studies - CH ST
SPRING 2024,CH ST 148,CHICANA ART,DIAZ-SANCHEZ,M W,11:00am - 12:15pm,PHELP1448,2024-04-02 00:00:00,1,Chicano Studies - CH ST
SPRING 2024,CH ST 178A,GLOBAL MIGRATION,SANCHEZ D,M W,12:30pm - 1:45pm,PSYCH1902,2024-04-02 00:00:00,1,Chicano Studies - CH ST
SPRING 2024,CH ST 191SV,SPEC TOPICS CH STU,RODRIGUEZ VEG,T R,11:00am - 12:15pm,SH 1623,2024-04-02 00:00:00,1,Chicano Studies - CH ST
SPRING 2024,CH ST 192,GROUP STUDIES,RODRIGUEZ C H,M,2:00pm - 4:50pm,SH 1415,2024-04-02 00:00:00,1,Chicano Studies - CH ST
SPRING 2024,CH ST 197HC,HONORS WRITING,RODRIGUEZ VEG,R,5:00pm - 5:50pm,SH 1713,2024-04-02 00:00:00,1,Chicano Studies - CH ST
SPRING 2024,CH ST 199RA,IND RESEARCH ASST,T B A,,,T B A,2024-04-02 00:00:00,1,Chicano Studies - CH ST
SPRING 2024,CHIN 3,ELEM MODERN CHINESE,CHEN S C,MTWRF,10:00am - 10:50am,HSSB 1206,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 3,ELEM MODERN CHINESE,CHEN S C,MTWRF,11:00am - 11:50am,HSSB 1206,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 3,ELEM MODERN CHINESE,YUAN J,MTWRF,1:00pm - 1:50pm,HSSB 1214,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 3NH,1ST YR CHIN HERITAG,SHIEH M,MTWR,11:00am - 11:50am,HSSB 1211,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 6,INTERM MODERN CHIN,YUAN J,MTWRF,11:00am - 11:50am,HSSB 1223,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 82,MOD CHINESE LIT,XU H,M W,12:30pm - 1:45pm,HSSB 1173,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 99,IND STUDY CHINESE,T B A,,,T B A,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 99RA,INDEP RESEARCH ASST,T B A,,,T B A,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 122C,THIRDYR CHINESE III,GUAN D,M W,12:30pm - 1:45pm,HSSB 2251,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 125,BUSINESS CHINESE,GUAN D,M W,9:30 am - 10:45am,SH 1430,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 134K,CHINESE CALLIGRAPHY,STURMAN P C,M W,2:00pm - 3:15pm,ARTS 1341,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 138A,TAIWAN HUMANITIES,CHIANG H H,M W,12:30pm - 1:45pm,PHELP1448,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 140,TANG LIT HIST,MAZANEC T J,T R,12:30pm - 1:45pm,NH 1111,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 152,HISTSEXUALITY CHINA,CHIANG H H,T,9:00 am - 11:50am,GIRV 2128,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 176,CHIN GLOBAL CINEMA,XU H,M W,6:30pm - 7:45pm,HSSB 1173,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CHIN 198,READINGS IN CHINESE,T B A,,,T B A,2024-04-02 00:00:00,1,Chinese - CHIN
SPRING 2024,CLASS 20B,ROMANS,MACLEAN R B,T R,11:00am - 12:15pm,BUCHN1920,2024-04-02 00:00:00,1,Classics - CLASS
SPRING 2024,CLASS 40,GREEK MYTHOLOGY,MOODY T W,M W F,11:00am - 11:50am,CAMPBHALL,2024-04-02 00:00:00,1,Classics - CLASS
SPRING 2024,CLASS 99,INTRO TO RESEARCH,GALLUCCI R,,,T B A,2024-04-02 00:00:00,1,Classics - CLASS
SPRING 2024,CLASS 109,ANCIENT ETHNICITY,CAPETTINI E,T R,2:00pm - 3:15pm,HSSB 1173,2024-04-02 00:00:00,1,Classics - CLASS
SPRING 2024,CLASS 155,GK REL & IDENTITY,GALLUCCI R,M W,2:00pm - 3:15pm,ON LINE,2024-04-02 00:00:00,1,Classics - CLASS
SPRING 2024,CLASS 171,GREEK ARCH & LIT,GALLUCCI R,M W,11:00am - 12:15pm,ON LINE,2024-04-02 00:00:00,1,Classics - CLASS
SPRING 2024,CLASS 185,UNDERGRAD SEMINAR,LINDHEIM S H,T R,12:30pm - 1:45pm,HSSB 4065,2024-04-02 00:00:00,1,Classics - CLASS
SPRING 2024,CLASS 195A,HONORS THESIS,T B A,,,T B A,2024-04-02 00:00:00,1,Classics - CLASS
SPRING 2024,CLASS 195B,HONORS THESIS,T B A,,,T B A,2024-04-02 00:00:00,1,Classics - CLASS
SPRING 2024,CLASS 198,SPECIAL READINGS,T B A,,,T B A,2024-04-02 00:00:00,1,Classics - CLASS
SPRING 2024,CLASS 199RA,INDEPEND. RESEARCH,T B A,,,T B A,2024-04-02 00:00:00,1,Classics - CLASS
SPRING 2024,COMM 1,INTRO COMMUNICATION,TRUSCELLI N I,T R,9:30 am - 10:45am,ILP 1203,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 87,STAT ANALY COMM,HAMILTON K A,T R,2:00pm - 3:15pm,PHELP1260,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 88,COMM RESEARCH METH,GONZALES A L,M W,9:30 am - 10:45am,BUCHN1910,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 89,THEORIES OF COMM,AFIFI W A,T R,3:30pm - 4:45pm,BUCHN1910,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 99RA,INDEP RESEARCH ASST,T B A,,,T B A,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 101,MEDIA LITERACY,"POTTER W J, CHAN C",M W,5:00pm - 6:15pm,WEBB 1100,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 102,MASS COMM THEORY,"SALEEM M, WOODMAN K S",T R,12:30pm - 1:45pm,ILP 2211,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM W 107,INTERPERSONAL COMM,"DUNBAR N E, GONZALES C E, OTMAR C D",,,ONLINE,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 108,CORP SOC RESPONS,"STOHL C, NAVICK N",M W,11:00am - 12:15pm,HSSB 1174,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 111,NONVERBAL COMM,"DUNBAR N E, WILSON V",T R,11:00am - 12:15pm,BUCHN1930,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 114,MED EFFECTS SOC,"SALEEM M, GARCIA E A",T R,2:00pm - 3:15pm,ILP 2211,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 121,COMM AND CONFLICT,"MEROLLA A J, LIU XINGYU",M W,11:00am - 12:15pm,BUCHN1930,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 122,ORGANIZATIONAL COMM,"GIBBS J L, KIM K",M W,9:30 am - 10:45am,ELLSN2617,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 130,POLITICAL COMM,"PANDEY K, WANG YIFEI",M W,11:00am - 12:15pm,PHELP1260,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 137,GLOBAL COMM,"STOHL M S, MILLER L B",M W,2:00pm - 3:15pm,PHELP2516,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 144,ARGUMENTATION,SALEHUDDIN A,T R,3:30pm - 4:45pm,PHELP1425,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 152,COMM/ORG MEMBERSHIP,"MYERS K K, WHEELER B M",M W,9:30 am - 10:45am,HSSB 1174,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 153,COMM & GLBL ADV NTW,"STOHL M S, KUHLMAN J",M W,3:30pm - 4:45pm,PHELP2516,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 160DM,DIGITAL CONSUMER BX,"HAMILTON K A, QI L",T R,3:30pm - 4:45pm,PHELP1260,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 160OD,ORG DIFFERENCE,"HOUSTON R, KUBITZA S M",T R,2:00pm - 3:15pm,SH 1431,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 168,COMMUNTY ENGAGEMENT,HOUSTON R,T R,11:00am - 12:15pm,SSMS 1009,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 175SX,SR CAP: SEX CONSENT,LINZ D G,T R,12:30pm - 1:45pm,GIRV 2123,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 176,FORENSIC COMM,"LINZ D G, CAVANESS S A",T R,5:00pm - 6:15pm,WEBB 1100,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 179,MUSIC COMM,"ABRA G J, WANG YIDI",T R,8:00 am - 9:15 am,PHELP1260,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 181B,SENIOR HONORS THES,ABRA G J,T R,9:30 am - 10:45am,SSMS 1009,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 184,SOC MED CONTROVERSY,"GONZALES A L, WANG L H, LEE HYOJIN",M W,3:30pm - 4:45pm,HFH 1104,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 186,THE DIGITAL DIVIDE,"GONZALES A L, ZHANG XINYI",M W,12:30pm - 1:45pm,PHELP1260,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 187,DATA SCIENCE COMM,"PANDEY K, OVERBYE H E",M W,2:00pm - 3:15pm,ELLSN2617,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 194,GROUP STUDIES ADV,T B A,,,T B A,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,COMM 199RA,INDEP RESEARCH ASST,T B A,,,T B A,2024-04-02 00:00:00,1,Communication - COMM
SPRING 2024,C LIT 30B,MAJ WORKS-EUROP LIT,TAHA R,M W,3:30pm - 4:45pm,TD-W 1701,2024-04-02 00:00:00,1,Comparative Literature - C LIT
SPRING 2024,C LIT 30C,MAJ WORKS-EUROP LIT,CORREA DE SA,T R,11:00am - 12:15pm,EMBARHALL,2024-04-02 00:00:00,1,Comparative Literature - C LIT
SPRING 2024,C LIT 30H,COM LIT 30H HON SEC,CORREA DE SA,R,2:00pm - 2:50pm,GIRV 2120,2024-04-02 00:00:00,1,Comparative Literature - C LIT
SPRING 2024,C LIT 60,INTRO TO DISABILITY,NESCI C,M W,11:00am - 12:15pm,ELLSN2626,2024-04-02 00:00:00,1,Comparative Literature - C LIT
SPRING 2024,C LIT 82,MOD CHINESE LIT,XU H,M W,12:30pm - 1:45pm,HSSB 1173,2024-04-02 00:00:00,1,Comparative Literature - C LIT
